"URL","NOMBRE","DESCRIPCION"
"https://www.zonajobs.com.ar/empleos/digital-marketing-specialist-swiss-medical-group-1892958.html?indiceAviso=0","Digital Marketing Specialist","Swiss Medical Group incorporará para su Gerencia DIGITAL LAB un Digital Marketing Specialist                                     Objetivo del puesto Liderar la estrategia de marketing digital de los productos claves para el crecimiento y posicionamiento de SMG.             Tareas/Responsabilidades - Desarrollar planificar y liderar la estrategia 360 de marketing digital de los productos claves de SMG. (Prepago – Seguros)              - Desarrollar y hacer seguimiento de los KPI de cada uno de ellos. Con iniciativa propia para detectar oportunidades y accionar sobre ellas.                      - Manejar la relación con las áreas de producto. Tanto para tomar aprendizajes de ellos como para llevar iniciativas del área a desarrollar.                   - Ser el centro de decisión del plan de Marketing Digital de los productos sabiendo interactuar con las áreas de Internas de MKT I&C. y data análisis.                 - Generar reportes que permitan tener un seguimiento de los productos y que permitan interactuar con otras áreas.              - Desafiar los medios de comunicación de sus plataformas tomando decisiones atadas a la performance de las estrategias ejecutadas.                 RequisitosEstudios en MKT Administración o afines.Experiencia en Marketig Digital - Google Adwords - e-commerce/Online - Google analytics -  Experiencia en keyword research. Data Analytics orientado a marketing Competencias:Data Driven habilidades para la resolución de problemas trabajo bajo presión orientado al detalle y calidad de trabajo. Proactividad y capacidad de influencia.  Lugar de trabajo: Capital Federal  Se ofrecen muy buenas condiciones laborales y posibilidades de desarrollo en una compañía en constante crecimiento. ¡Sumate a nuestro equipo!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/responsable-de-marketing-digital-&-data-mining-cap-federal-1890693.html?indiceAviso=1","Responsable de Marketing Digital & Data Mining- Cap Federal","Nos encontramos en la búsqueda de un Responsable de Marketing Digital para desarrollar el área de empresa Pyme ubicada en Capital. Son requisitos excluyentes:- Experiencia de al menos 3 años en posiciones de marketing digital y data mining- Experiencia en generación de leads- Experiencia en implementación de campañas inbound y outbound a través de distintos canales (emailing/ whatsapp/ redes sociales)- Manejo de web analytics/ Google Analytic - Inglés avanzado Serán sus tareas:•             Diseñar campañas de generación de leads a través de distintos canales (FB/ Instagram/ emailing otros)•             Ejecutar las campañas•             Generar leads •             Analizar base de datos para implementar acciones comercialesSe ofrecen muy buenas condiciones de conctratación y posibilidad de desarrollo.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/coordinador-de-marketing-y-diseno-supermayorista-vital-1892640.html?indiceAviso=4","Coordinador de Marketing y Diseño","Incorporamos perfil con experiencia no menor a 3 años adquirida en el área dentro de cadenas retail o consumo masivo. Proyectos y tareas del área: - Colaboración en el armado de campañas promocionales en medios tradicionales y digitales. - Desarrollo elaboración y presentación de informes del área - Coordinación de de las actividades del equipo ejecución control y validación de contenidos - tareas administrativas del sector   Requisitos: - graduados en MKT Comercialización o afines (preferentemente) - dominio avanzado de Paquete Adobe (Ilustrator In desing  y Photoshop)  - experiencia en armado de piezas gráficas para redes sociales animaciones 2D Gif animados Mailing HTML - conocimientos en animación de videos para RRSS y TV en after effects. (motion graphics)    Valoraremos perfiles con capacidad de trabajo en equipo orientación a resultados trabajo por objetivos y flexibilidad horaria

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/marketing-digital-esmet-1892444.html?indiceAviso=6","Marketing digital","Empresa líder en ambientación de espacios de trabajo busca un/a profesional senior en el área de Marketing Digital para sumarse al equipo. El perfil que se busca es con experiencia creativo ambicioso con inquietud y a la altura de la empresa. Es importante que tenga conocimiento de tendencias y estrategias digitales para poder innovar en el área. Tipo de contrato:  Freelance (puede residir en cualquier provincia de Argentina)Fecha de incorporacion: Inmediata Requisitos excluyentes:Mínimo 7 años de experiencia en el rubro. (comprobable)Graduado/a en carreras afines como Marketing Comunicación o Publicidad.(Fuertes conocimientos de Marketing Digital) Algunas de las tareas a desarrollar serán:Social Media | Ideación y creación de estrategia digital para rrss newsletter whatsapp business google web blog entre otros.Inbound marketing | Gestión de leads e implementación de nuevas tecnologías (crm). | Seguimiento y análisis de métricas.Branding & Ads | Estrategia y posicionamiento de marca en el mundo digital gestión de ads.Networking | Ideación y creación de relaciones institucionales eventos webinars vivos etc. Aptitudes relevantesProactividadCuriosidadCreatividadPoder de Investigacion y analisisEstrategia y visión comercialCompetitividadResponsabilidadCompromisoPuntualidadOrganización Acerca de nosotros:Desde 1985 acompañamos a industrias organismos profesionales y comercios con un servicio a medida generando espacios únicos para el desarrollo de su trabajo.En esmet hacemos de cada ambiente laboral un espacio único potenciando la actividad comercial.No solo vendemos muebles de oficina y equipamiento industrial también brindamos asesoramiento para optimizar espacios y tomar mejores decisiones realizamos planos y renders del proyecto ideados por nuestro equipo de Diseñadores Industriales instalamos nuestros productos a domicilio y ofrecemos un completo servicio de post-venta.Contacto: Neri Murillo  

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/analista-sr.-inteligencia-comercial-marketing-avon-argentina-1892443.html?indiceAviso=7","Analista Sr. Inteligencia Comercial - Marketing","Nos encontramos en la búsqueda de un Analista Sr. para formar parte del equipo de Business Intelligence dentro del área de Marketing de la Compañía. Entre sus tareas principales se encuentran:-          Interactuar y definir con el área comercial los requerimientos y análisis de datos relevantes para el                        negocio.-          Diseñar y mantener reportes modelos y dashboards relevantes intuitivos y ágiles para la toma de                       decisiones.-          Desarrollar estándares y mejores prácticas de Business Intelligence detectando oportunidades de mejora.-          Brindar soporte al área comercial en el acceso e interpretación de la información. Se requiere:-          Experiencia previa de 1 año en Business Intelligence (Preferentemente)-          Profesional o estudiante avanzado/a de las carreras Lic. en Administración y Sistemas Estadística Ing. En             Sistemas o afines.-          Inglés intermedio/avanzado-          Sólidos conocimientos de Paquete Office principalmente Excel (excluyente).-          Conocimientos de Microstrategy QlikSense SQL y afines (deseable). Se ofrece:-          Posibilidades de desarrollo y crecimiento.-          Salario acorde a la posición e importantes beneficios.-          Excelente clima de trabajo.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/responsable-de-marketing-1892404.html?indiceAviso=9","Responsable de Marketing","Somos una empresa de La Plata que busca incorporar personal a su area de Marketing preferentemente profesional de las carreras de Maketing Comercialización o afines con experiencia en puestos similares de entre 2 y 5 años. Si te gustan los desafíos si queres crecer personal y profesionalmente te damos la posibilidad de que te sumes a una empresa en pleno crecimiento con objetivos claros de expansión y resultados económicos comprobables.  Invertimos en recursos que nos permitan llegar a nuestros clientes conocerlos y acompañarlos en sus proyectos. Somos innovadores y exigentes con la calidad tanto de nuestros productos como de la atención y los servicios asociados al proceso de venta.Este desafío requiere un perfil personal y profesional orientado 100% al cumplimiento de objetivos con la capacidad de sumarse a un equipo de trabajo consolidado y exitoso. Proyectos y tareas del área: -Implementación del Plan de Marketing Digital de la Empresa.-Desarrollo y puesta en marcha del Sistema de Franchising.-Desarrollo de campañas promocionales en forma conjunta con las Instituciones Sponsoreadas-Definición y puesta en marcha de campañas publicitarias en medios tradicionales locales y en medios digitales.-Gestión de proveedores y clientes internos.-Desarrollo elaboración y presentación de informes del área.   

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/supervisor-de-lead-generation-marketing-verisure-argentina-1892394.html?indiceAviso=10","Supervisor de Lead Generation - Marketing","¡Esta es tu oportunidad de entrar en una empresa líder en el sector de Sistemas de Seguridad!Te invitamos a formar parte de una compañía líder en el sector cuyo posicionamiento se centra en sus soluciones tecnológicas innovadoras la conectividad de sus sistemas y la experiencia de cliente.Estamos presentes en más de 16 países alrededor del mundo y con una trayectoria de mas de 20 años en el mercado europeo. La Compañía se encuentra en plena expansión y transformación tecnológica ofreciendo a nuestros clientes la confianza y seguridad necesaria para proteger lo que más les importa.Estamos en la búsqueda de Supervisor de Lead Generation para incorporarse al área de Marketing.Principales responsabilidades:Crear planificar y ejecutar todas las campañas de Generación de leads en SEM SEO Email Marketing Afiliados Display programática y Social Media.Medir evaluar y reportar el resultado de todas las campañas haciendo seguimiento de los principales KPI´s de la compañía.Identificar tendencias y oportunidades de crecimiento en base a la innovación en los procesos que ayuden al área.Optimización del presupuesto asignado para conseguir el mayor ROI.Optimizar los puntos de conversión y los embudos de conversiones en el proceso de captación de clientes.Seleccionar y colaborar con las agencias y proveedores para el resultado de generación de leads de las distintas campañas activas.Requisitos excluyentes:- Experiencia en gestión de equipos.- Experiencia mínima de 2 años en la posición de preferencia dentro de agencias de publicidad.-  Importante conocimiento comprobado en Google Ads y Facebook Ads para la generación de leads.Zona de trabajo: Capital Federal¡Si te interesa el desafío de ser parte del startup en Argentina de una empresa líder en su rubro envíanos tu CV! ¡Te estamos buscando!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/responsable-de-marketing-arquitectura-diseno-de-interiores-1892253.html?indiceAviso=12","RESPONSABLE DE MARKETING - Arquitectura / Diseño de Interiores","Para importante industria maderera vinculada al sector mobiliario e interiorismo buscamos Arquitecta Diseñadora de Interiores o Lic. en Marketing con experiencia en la industria del mueble. Nos orientamos a una profesional con perfil creativo. Las principales tareas de la posición:Desarrollar e implementar campañas y acciones de marketing y comunicación.Gestión de social media y digital marketing contenidos publicidad online mailing campañas lanzamientos a través de todos los canales.Producción de materiales promocionales de impacto incluyendo catálogos folletos comunicados material de publicidad.Articulación con medios especializados de la industria de la construcción.Coordinación y manejo de agencias y equipos tercerizados.Organización de eventos y capacitación sobre el producto.Relación directa y sinergia de trabajo con el área de ventas de la compañía.Visitas y asesoramiento a estudios de arquitectura y empresas del sector. Requisitos:Profesional graduada (excluyente) en las carreras de Arquitectura Diseño de Interiores Marketing Publicidad o Comunicación.Experiencia similar en áreas de marketing.Manejo de herramientas gráficas.Desde 35 años.Disponibilidad para viajar al interior del pais.Jornada lunes a viernes 8 a 18 hs.Referencias comprobables.Zona de Trabajo: Nuñez.Valoramos el manejo de idiomas Portuges Italiano y/o Ingles. Brindamos la posibilidad de desarrollo profesional en una compañía de primer nivel ofreciendo este espacio para un trabajo desafiante. Agradecemos postularse indicando la remuneración pretendida.   

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/coordinador-de-trade-marketing-supermayorista-vital-1892042.html?indiceAviso=15","Coordinador de Trade Marketing","El equipo de marketing suma profesional de las carreras de Administración Comercialización Marketing Publicidad o Comunicación Social con al menos 3 años de experiencia en posiciones similares adquirida en cadenas retail. Quien ocupe el puesto será responsable de la imagen comercial e institucional de la compañía en nuestros puntos de venta teniendo trato directo con el área comercial asi como también proveedores. Deberá realizar recorrida por sucursales asegurando implementaciones de señalética cartelería y material POP orientadas a la mejora en la experiencia de compra cerciorándose que la imagen sea acorde a los estándares de la empresa y proponiendo acciones de mejora. Auditará y analizará la efectividad de las acciones realizadas entre otros. Requisitos: -       Experiencia liderando equipos de trabajo.-       Disponibilidad horaria y para viajes al interior del país-       Movilidad propia-       Conocimiento de herramientas de diseño y programas de gestión (SAP)Valoraremos perfiles CREATIVOS INNOVADORES y DINÁMICOS serán perfiles valoradosLa empresa ofrece cobertura médica para grupo familiar descuento en compras cochera comedor subvencionado posibilidades de crecimiento y absoluta reserva.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/analista-de-marketing-turismocity-1891882.html?indiceAviso=18","Analista de Marketing","Estamos buscando analistas de marketing con experiencia en performance.Excluyente: Con experiencia previa en Facebook Ads Google Ads Linkedin Marketing Solutions Google analytics.Trabaja 100% remoto. ¡ Veni a trabajar con Carla !

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
