"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-digital-en-villa-urquiza-C178044B0876DE9E61373E686DCF3405","Analista de marketing - Digital","CHAER Ingeniería Ambiental, empresa especializada en gerenciamiento ambiental y de seguridad e higiene en obras complejas e Industrias, se encuentra en búsqueda de profesionales de la carrera de Marketing, Comercialización o Comunicación Social, que quieran sumarse a nuestro equipo de Mercadotecnia. Nuestra búsqueda se orienta a personas responsables y comprometidas con el resultado de su trabajo, con excelente nivel de redacción web y dominio de Internet. Se requiere también alta capacidad para trabajar en equipo y se valorará experiencia previa en coordinación de equipos de trabajo. Requisitos: Profesional de carreras afines al Marketing con orientación digital (excluyente). Experiencia enproyectos de marketing de contenidos o inbound marketing (preferente). Dominio de herramientas informáticas como Excel, Google Docs, Google Analytics y Wordpress (excluyente).Conocimientos de estrategias de SEO, SEM, Google Adwords, Gestión de dominios y hosting, Email Marketing. Sus tareas serán: Gestión de redes sociales de la marca. Generación de contenidos armado y seguimiento de campañas de Adword y display Marketing digital Creación de campañas de e-mail marketing. Administración y optimización de base de datos de clientes. Realización de reportes mensuales de marketing, resultados de campañas, ROI de campañas, seguimiento de KPI´s y control de los mismos, Gestión de prensa Organización de eventos.Buscamos, competencias actitudinales - Habilidades comunicativas. -Alto nivel de compromiso, enfoque y estabilidad. -Fuerte orientación a resultados. -Capacidad de trabajo en equipo. ¡No te pierdas esta oportunidad! ¿Sos el Candidato indicado para el puesto? Envíanos tu currículum al mail que figura en el anuncio.IMPORTANTE: sin omitir remuneración pretendida y en el ASUNTO: MKT. Si esta oferta no se adapta a tu perfil o no estás interesado en aplicar, pero conoces a la persona que estamos buscando, por favor compartí este aviso para que tenga la posibilidad de postularse. ¡Muchas gracias!"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-administrativa-estudiante-de-marketing-en-almagro-ADE644C0F87DD51461373E686DCF3405","Administrativa - Estudiante de Marketing","Importante compañía incorpora una administrativa E commerce  para su equipo de trabajo.Requisitos:-Estudiante universitario de carreras de comunicaciones, RR. PP o marketing.-Experiencia en Eccomerce -Habilidades de comunicación, escritura sin faltas de ortografía,-Buena predisposición para atención telefónica y resolución de problemas.-Tolerancia a frustración. Conocimientos de redes sociales. Pro activo.-Deseable conocimiento de ventas por Internet.Lunes a Viernes: Jornada Fulltime"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-operativo-eventual-capital-federal-req110250-en-parque-patricios-425060D8884C000361373E686DCF3405","Analista de Marketing Operativo Eventual - Capital Federal (req110250)","Nuestro talento humano es punto clave para alcanzar el éxito, por lo que solicitamos personas emprendedoras, comprometidas y con ganas de aprender. Si te gustan los desafíos, ¡Tenemos una oportunidad para vos!Para importante empresa, nos encontramos en la búsqueda de un Analista de Marketing Operativo, para desempeñarse en sus oficinas ubicadas en Capital Federal.Quien ocupe la posición deberá garantizar la rotación del inventario, proponiendo acciones a tal fin, siendo responsable de la gestión de oferta y disponibilidad en acciones comerciales, análisis, reporte y seguimiento de las mismas. Asimismo, deberá generar y analizar reportes de acciones comerciales y el seguimiento de disponibilidad de dispositivos en los canales de venta y creación del catálogo.Dentro de sus tareas se encuentran:-Analizar la disponibilidad de stock y generar propuestas de valor.-Interactuar con el sector de distribuciones y logística para movimiento de inventario.-Confeccionar reportes de acciones y resultados de las mismas, interactuando con áreas involucradas. Realizar seguimiento del catálogo de dispositivos y empuje de cumplimiento.- Gestionar la interacción entre las jefaturas de la gerencia para determinar la oferta y disponibilidad de las acciones. Seguimiento del proceso punta apunta.Nos orientamos a estudiantes avanzados o recientemente recibidos de Marketing o Lic. en Administración de Empresas, que cuenten con al menos dos años de experiencia en la tarea, con conocimiento avanzado de Office y manejo de SAP. Se ofrecen interesantes condiciones de contratación, en una empresa de primera línea.Lugar de trabajo: Capital FederalJornada de trabajo: Lunes a viernes 9 a 18 horasModalidad de contratación: EventualEn Manpower promovemos una cultura inclusiva y diversa basada en el respeto y en la igualdad de oportunidades. Valorando los diferentes aportes de las personas sin importar su condición, raza, religión, etnia, nacionalidad, genero, orientación sexual, edad y discapacidad. ¡Súmate a nuestro equipo!"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-marketing-estrategico-para-realico-en-realico-EE027A868214CF0961373E686DCF3405","Marketing Estratégico - para realico","Adecco Industrial está especializada en el reclutamiento, selección, evaluación y puesta a disposición de profesionales en el área industrial y de producción en todos los sectores de actividad.Adecco Industrial cuenta con consultores especializados con conocimientos específicos y experiencia contrastada en la selección de perfiles industriales, asegurando un proceso ágil, eficiente y de calidad tanto para las empresas como para los candidatos.Si te gustan los desafíos y sos una persona comprometida,¡Tenemos una oportunidad para vos!Estamos buscando   Marketing Estratégico para incorporarse directamente al equipo de nuestro cliente, Importante concesionaria de maquinarias pesadasPrincipales responsabilidades:•	Análisis de planes de marketing•	Elaboración de planes de marketing•	Puesta en marcha de planes de marketingSe valorarán candidatos con conocimiento en:Tipo de Empresa: Industrias – Concesionarias – Agronegocios - Automotor•	Orientación a clientes y actitud de servicio•	Orientación a Resultados•	Compromiso e Involucramiento•	Negociación•	Trabajo en equipo•	Capacidad de análisis y toma de decisiones•	Orientación a la Calidad•	Planeamiento estratégico y organizacional (Vision)•	Liderazgo y Desarrollo de los colaboradoresLos requisitos son:Responsable de Marketing – 3 años realizando tareas similaresLicenciatura o Tecnicatura en Comercialización, Administración de Empresas o similar¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.Adecco no solicita dinero a cambio de sus servicios. Participar de una búsqueda con nosotros es parte de nuestro compromiso y tarea. Por ello, postularte y participar en una oferta de empleo, es GRATIS."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-estudiante-de-comunicaciones-o-marketing-zona-almagro-en-almagro-EEA9699B35FAF96F61373E686DCF3405","Estudiante de comunicaciones o marketing - zona almagro","Importante industria alimenticia se encuentra en la busqueda de un estudiante universitario de carreras de comunicaciones, RR. PP o marketing.Se requiere :Experiencia minima dos años en ventas  telefonicas y o internet , resolucion de problemas, manejo de redes sociales , atencion telefonica a clentes.Habilidades de comunicación y , escritura .Buena predisposición para atención telefónica y resolución de problemas.Edad 22 a 28 años Residir en zona Almagro a aledañas."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-responsable-de-marketing-en-cordoba-FE333A7BA74814CF61373E686DCF3405","Responsable de Marketing","Importante empresa de indumentaria femenina selecciona Lic. en Marketing, Comunicación Social, Comercialización o carreras a fines para ocupar el puesto de Responsable de Marketing.Sus principales tareas serán:•	Planificar e implementar el Plan de Marketing y su presupuesto.•	Realizar seguimiento y análisis del mercado.•	Planificar, ejecutar y medir las acciones comerciales •	Definir y ejecutar el plan de comunicación de la marca en redes sociales, medios de comunicación, etc. •	Diseñar e implementar las acciones para la gestión de la imagen de marca. •	Organizar y coordinar las actividades del personal a su cargo.•	Asegurar la implementación de los mecanismos de control de calidad de atención al cliente.  •	Realizar desarrollo de proveedores del área.•	Elaborar informes y reportes Requisitos:•Edad: entre 30 y 45 años.•Conocimiento de Excel, programas de diseño•Conocimiento  en Marketing Digital, Trade Marketing, Comercial, Venta Online, Diseño Gráfico y RRSS.•Experiencia mínima de 2 años en la posición, preferentemente en el rubro indumentaria.•Disponibilidad full time.Orientamos el proceso a personas proactivas, creativas, responsables, con capacidad analítica, resolutiva, de liderazgo y de trabajo en equipo. Orientación a trabajar por metas y objetivos."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-encargado-de-marketing-con-experiencia-comprobable-en-san-luis-C4350C7207209C5261373E686DCF3405","encargado de marketing - con experiencia comprobable","Importante empresa del sector metalúrgico se encuentra en la búsqueda de un Encargado de Marketing. Esta persona deberá incrementar la cartera de nuestros clientes por medio de las campañas y eventos exitosos, generar una base de datos de clientes a nivel provincial y nacional, generar informes de resultados de campañas, encuestas y promociones además de mantener vendedores con grandes cantidades de contactos interesados en nuestros productos, diseños publicitarios atractivos y populares, encuestas realizas y completas con informes de resultados. ¿Te sientes capaz? Aplica en el siguiente link y carga tus datos:"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-grafico-area-de-marketing-en-las-heras-FD924921DAF868E661373E686DCF3405","Diseñador gráfico - Área de MArketing","capacidad de gestionar la comunicación visual como recurso estratégico de manera de contribuir con el desarrollo global y el posicionamiento de la empresa. Con mínimo 3 años de experiencia en empresas (demostrable), Capacidad de manejar las aplicaciones de diseño, armado de manual de marca, presentación de marcas, armado de piezas gráficas para redes. Capacidad de trabajo bajo presión.  Trabajo bajo presión."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-marketing-digital-para-ecommerce-en-caballito-9ED11E38A863EE1461373E686DCF3405","Jefe Marketing Digital para Ecommerce","Buscamos incorporar un profesional con gran capacidad de gestión del negocio y visión de resultados para integrarse a una Gerencia de ECommerce, sus principales funciones serán:Armado de presupuesto de inversión. Definición de campañas.Generación de trafico en canales. Seguimiento de ventas. Seguimiento con agencias(perfomance y RRSS). Responsable por las visitas y la generación de traficocalificado para llegar al objetivo. Desarrollar acuerdos comerciales con bancos y diferentes alianzas.Se ofrece un plan de capacitación contínuo en el grupo, integrarse a un clima de trabajo distendido y altamente profesional, prepaga, y paquete corporativo de beneficios flex.Se requiere título universitario de Comercialización o afines, experiencia de 5 años en función similar, manejo de inglés avanzado."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-general-de-trade-marketing-en-boedo-FE3FFC7DFC0F7CC561373E686DCF3405","Supervisor general de Trade Marketing","Para empresa de consumo masivo, nos encontramos en la búsqueda de un profesional, que se desempeñará como Supervisor general de Trade Marketing. Nos orientamos en la búsqueda de candidatos con amplia experiencia en cadenas de retail, trabajando bajo políticas y procedimientos, procesos de control y gestión, auditorias, etc.  Principales responsabilidades:Desarrollar y ejecutar acciones promocionales en los canales y clientes asignados con el fin de lograr mayor rotación de productos en los puntos de ventaDesarrollar e implementar material POP de apoyo para contribuir a la visibilidad y exhibición de los productos en los diferentes puntos de ventaAdministrar eficientemente el presupuesto asignado con el objetivo de lograr el apoyo a los canales y clientes planificados dentro del budget de cada categoría.Desarrollar acciones competitivas, planes de exhibición y estrategias por producto/cliente/canal con el fin de lograr incrementar la rotación de los productos en los clientes y canales asignadosElaborar y ejecutar acciones de apoyo a los lanzamientos de marketing con el fin de contribuir a la rápida adopción  en los clientes y puntos de venta.Analizar las principales variables de mercado (precio, stocks, competencia, venta, shares, exhibición, incorporaciones, Planogramas) a fin de lograr la generación continua de  planes en clientes claves.Ejecutar informes de status del negocio y diagnósticos periódicamente (Informe comercial mensual, seguimiento de incorporaciones). a fin de contribuir a capitalizar oportunidades de negocio y dar soporte al área comercial. Competencias deseables:Adaptación a los continuos cambio internos y externosCapacidad de innovaciónAlta capacidad analíticaBuena comunicación y relaciones interpersonalesTrabajo en equipoManejo de equipo de trabajo supervisores, analistas y merchandiser Planeamiento y organización orientada a resultadosManejo de  tiempos y prioridadesDiseño y armado de presentacionesProactividadOrientación al cliente externo e interno continuo.Estudio de category y análisis por línea de producto. Requisitos:Profesionales universitarios de las carreras de Administración, Marketing, Comercialización o afines.Experiencia previa en posición similares no menor a 2/3 años. en puestos como Supervisor/Ejecutivo Comercial/ Auditor.Disponibilidad de movilidad propiaManejo de herramientas informáticas: Paquete Office avanzado (Word; Excel, Power Point, etc.). Conocimiento del mercado de consumo masivo y negocio de las categorías que se manejen.  Conocimientos concretos en manejo de las variables de marketing"
