"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-vidrieristaescenografa-vidrierista-en-lomas-de-zamora-20AD5C7E151E824161373E686DCF3405","vidrieristaescenografa - Vidrierista","Para importante empresa de indumentaria, con experiencia. Apasionada por el mundo de la moda. con conocimientos de layout, visual, estilismo, escenografia y decoracion de interiores. Edad entre 25 y 40 años, en lo posible resida en zona sur"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenadora-grafica-con-conocimientos-de-ecommerce-y-fotografia-en-lomas-de-zamora-643C3FDC8493CD0161373E686DCF3405","diseñadora grafica - con conocimientos  de ecommerce y fotografia","Diseñadora grafica, con conocimento de fotografia y e-commerce, para importante empresa de indumentaria. Edad de 20 a 30 años,con mediana experiencia en el rubro. Proactiva, interesada por la moda y las tendencias. Preferentemente resida en zona sur, ramal Lomas de zamora. Interesante sueldo y comisiones"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-experto-en-gestion-de-proyectos-diseno-y-desarrollo-de-uen-en-mendoza-14E23ECC8298ED2961373E686DCF3405","Experto en Gestión de Proyectos - Diseño y Desarrollo de UEN","La búsqueda esta orientada a un profesional de las ciencias de la administración,comercialización, comercio exterior o ingenieria industrial. La funcion principal de la posición es formar equipo de trabajo con la Dirección de la Compañia para el desarrollo y diseño de nuevas Unidades de Negocios.Se requiere experiencia en análisis de estrategias de negocios, formulación de proyectos de inversión, gestión de planes de MKT y conocimientos en comercio internacional.Se valorará el interés por las nuevas tecnologías y negocios en entornos virtuales."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-industrial-jose-ingenieros-en-jose-ingenieros-F20A2FB28657ECF561373E686DCF3405","Diseñador Industrial - José Ingenieros","Industria Metalurgica líder en la fabricación de moldes para el Poliestireno Expandido; EPP; Rotomoldeo, etc; para la construcción, embalajes industriales y envases para alimentos y bebidas desea incorporar un Diseñador Industrial Quien ocupe dicha posición se encargara de asistir en el diseño, realización y desarrollo de nuevos productos industriales, diseño de matriceria y de piezas en EPS y otrasSus funciones principales serán: •	Desarrollo de planos para matricería de inyección de plástico•	Desarrollo de dibujos de detalles para modelos de fundición •	Seguimiento de proyectos •	Diseño de matricería para inyección de plástico•	Diseño 2D y 3D de piezas y matricería para inyección de plástico•	CADCAM perfecto conocimento•	Trabajo en equipo y liderazgo.•	Idioma inglesLos postulantes serán contactados por mail para realizar una video entrevista mediante Skype"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-multimedia-part-time-el-palomar-en-el-palomar-D57A350CD8D9DD8061373E686DCF3405","Diseñador Multimedia Part Time - El Palomar","Para Importante Compañía Industrial del rubro autopartista estamos en la búsqueda de un Diseñador Gráfico Sr-Multimedia.Será responsable por la producción y creatividad en el armado del plan de medios y comunicación estratégica, planificación y promoción de campañas digitales. Actualización y seguimiento de las redes sociales, coordinación y producción de contenidos e ideas a publicar. Gestión de campañas pagas de Facebook Ads y Google Ads. Planificación y producción de email marketing.Nos orientamos a estudiantes avanzados o graduados de las carreras de Diseño Gráfico especializados en Multimedia, que cuenten con conocimientos en marketing digital, branding y redes sociales. Son requisitos excluyentes acreditar una experiencia no menor a 3 años en agencias digitales, contar con excelente dominio de herramientas gráficas (paquete adobe, wordpress) y nivel intermedio de inglés.Horario de trabajo part time (a convenir)Lugar: El PalomarEn Manpowergroup promovemos una cultura inclusiva y diversa basada en el respeto y en la igualdad de oportunidades. Valorando los diferentes aportes de las personas sin importar su condición, raza, religión, etnia, nacionalidad, genero, orientación sexual, edad y discapacidad."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-modelista-disponibilidad-inmediata-en-belgrano-F49D24BFFF188DD361373E686DCF3405","Modelista - Disponibilidad inmediata","INDUMENTARIA FEMENINA – MASCULINO - PALERMO CABAImportante empresa de fabricación de indumentaria dedicado a producto terminado, busca que incorporar a su equipo de trabajo un/a modelista con buen manejo en sistemas de molderia y conocimiento en moldería sobre tejidos de plano y  punto. Buscamos una persona dinámica, responsable y creativa. Ofrecemos buenas condiciones de contratación y ambiente de trabajo. -Sexo Femenino o masculino.-Estudiante/graduado de diseño de indumentaria, textil, Modelista- Experiencia en el área de trabajo- Disponibilidad inmediata para trabajar full time.- Manejo de informática- Manejo de Adobe Illustrator y photoshop.- Manejo de Excel- Elaborar e interpretar Ficha de Producción.- Buscar nuevos proveedores de telas y avíos según las necesidades del cliente. - Conocimiento de géneros y fibras textil. - Buena disposición para la Atención al cliente. - Responsable.- Pro activo."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-digital-sr-en-palermo-CB8EBAD08A161AAA61373E686DCF3405","Diseñador Digital Sr","Por intermedio de LATAM5411, nos encontramos en la búsqueda de un Diseñador Digital Sr para importante empresa de Marketing internacional ubicada en Palermo.La búsqueda se orienta a perfiles creativos, apasionados y dinámicos.REQUISITOS:Mínimo 5 años de experiencia en posiciones similaresEstudios universitarios en Marketing, Publicidad o afines.Comprender el ecosistema de marketing y analizar el diseño para ofrecer resultados.Capacidad para comprender, analizar y conceptualizar rápidamenteExcepcional talento de diseño y la capacidad de fomentar el pensamiento del mismo en toda la empresa.Sólida experiencia con herramientas de diseño, tales como Photoshop, Illustrator, XD o Sketch e Indesign.Habilidades de animación y comprensión de After y Premiere (deseable)Comprensión de UX y capacidad para implementarlo en el día a día.Experiencia de marketing B2B.Capacidad para trabajar en estrecha colaboración con el Director Creativo y el Dpto. de Cuentas para ejecutar campañas de marketing.Inglés fluidoBENEFICIOS:Remuneración competitivaAmbiente de trabajo flexible-----Somos LATAM5411, consultora de Reclutamiento Especializado con una gran llegada al segmento de IT, Marketing Digital, Finanzas, Bancos, RRHH, etc.Keywords con las principales búsquedas que llevamos adelante:CEO, CFO, Director RRHH, Director de Sistemas, CIO, CTO, Gerente de Sistemas, Líder Técnico, Tech Lead, Director de Marketing, Director de Ventas, Gerente de Ventas, CMO, Gerente de Marketing, Project Manager PM PMO, Product Manager, Jefe de Marketing, Asistente Analista de Marketing, Analista Business Intelligence BI, Especialista E-Commerce, Social Media Expert, Community Manager, Content Manager, Copywriter, Especialistas en Publicidad On-Line, Programática Programmatic, Google Ads, Facebook, Twitter, Instagram, LinkedIn, DBA MySQL, SQL, Oracle, Desarrolladores Developers, Software Engineers, Software Architects, Programador, Front-End, Back-End, PHP, Magento, Prestashop, Woo Commerce, Shopify, Joomla, Drupal, Wordpress, Ruby On Rails, JAVA, JAVA Spring, JAVA Springboot, Blockchain, .NET, AI, Inteligencia Artificial, Artificial Intelligence, Python, Python Django, Perl, GO, Golang, JavaScript, Node, Reacts, Vue, Vue.JS, Scala, TypeScript, Kotlin, Cordova, Swift, SQL, Rust, Elixir, Mobile iOS, Android, QA Analyst, QA Manual, QA Automation, Maquetador, UI Developer, UX/UI Designer, Diseñador Web, AEM, Ilustrador, Consultores SAP, Analistas RRHH, Infraestructura, Soporte Técnico, SysAdmin, DevOps, Docker, AWS, Azure,Microsoft Dynamics, PeopleSoft, Data Scientist, Salesforce, Analista de Finanzas, Analista de Impuestos, Controller, Gerente Administración y Finanzas, Bancos, etc.Seguimos en contacto,Saludos,Equipo LATAM5411"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-carpintero-muebles-de-madera-maciza-para-fabrica-de-sillas-de-diseno-en-carapachay-BE8F7854E8EB8FFD61373E686DCF3405","Carpintero muebles de madera maciza - Para fábrica de sillas de diseño","Carpintero con amplia experiencia en fabricación de muebles de madera maciza de calidad. Dinámico, hábil y detallista. Con buenas referencias. Horario de trabajo a convenir -medio o todo el día-. POR FAVOR NO SE POSTULE SI NO REUNE LAS CONDICIONES REQUERIDAS. Muchas gracias"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-grafico-marketing-digital-diseno-web-en-mar-del-plata-817E2ED18550075061373E686DCF3405","Diseñador Gráfico / Marketing Digital / Diseño web","Ventas E-Commerce/ Marketing Digital/Diseñador Gráfico/Importante empresa de retail del sector Bazar de Mar del Plata se encuentra a la búsqueda de un profesional para continuar e intensificar el desarrollo de su plataforma comercial y el manejo de sus redes sociales. Estamos a la búsqueda de una persona activa y con marcada visión comercial. Requisitos:--Experiencia en el desarrollo, gestión e implementación de productos digitales y sólidos conocimientos en ventas online.-Formación específica en diseño gráfico y digital. -Conocimientos avanzados de programas de: diseño gráfico (illustrator, Lightrooom, Photoshop,  etc), diseño web (programación ( no excluyente)).-Deberá demostrar sólidas competencias en la generación de Estrategias de Marketing y Publicidad Digital (SEM, SEO, Social Media Management, Ads Network Management, e-commerce)- Conocimientos en Presta Shop-La persona tendrá que tener alta predisposición para trabajo en equipo.-Se valorará experiencia en empresas de consumo masivo o afines.- Residencia en Mar del Plata Principales Tareas:-Gestionar los productos digitales teniendo en consideración: avances y desarrollos técnicos; análisis y evaluación del mercado, competencia y negocio.-Armado del plan de comunicación y marketing para cumplir con los objetivos comerciales previstos.-Diseño de contenido web-- Interaccion con clientes y seguidores a traves de redes sociales y plataforma comercial Por favor indicar pretensión salarial, no se tendrán en cuenta aquellas postulaciones que no indiquen remuneración pretendida"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-disenadora-responsable-de-proyectos-de-diseno-grafico-con-experiencia-en-identidad-visual-corporativa-en-san-nicolas-FE8AADD22C648C2861373E686DCF3405","Diseñador/a responsable de proyectos de diseño gráfico - Con experiencia en identidad visual corporativa","Buscamos jóvenes profesionales de diseño gráfico, publicidad o carreras afines para liderar equipos de diseño orientados a la creación de identidad visual corporativa y publicidad. Sus responsabilidades son:- Atención integral de cuentas de clientes de mercado internacional - Liderazgo y administración de equipos de trabajo- Diseño gráfico orientado a identidad visual corporativaSe requiere:- Ser profesional titulado - Proactividad- Compromiso- Integridad- Experiencia en el sector de diseño gráfico y comunicación empresarial - Referencias comprobables Se ofrece:- Liderar proyectos de clientes internacionales - Capacitación - Desarrollo profesional - Se parte de un equipo de profesionales de excelencia - Ingresos acordes a performance y resultados"
