"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-en-social-media-marketing-full-time-en-caseros-10037C5173EC99AC61373E686DCF3405","Especialista en Social Media Marketing - Full Time","Somos una desarrolladora inmobiliaria líder de CABA y GBA. Buscamos una persona que le gusten los desafíos y que no le guste la rutina, para nuestra vacante de Especialista en Social Media Marketing.Los resultados que se esperan de este nuevo puesto son campañas de Social Media Marketing que funcionan.El principal reto con el que te encontrarás será cuestionar las campañas actuales y desarrollar nuevas campañas para aumentar las ventas optimizando costos.Requisitos:-Experiencia en campañas de Social Media Marketing-Manejo de Excel avanzado-Experiencia con métricas"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-en-email-marketing-full-time-en-caseros-A44AF0FB3EE4D9A361373E686DCF3405","Especialista en Email Marketing - Full Time","Somos una desarrolladora inmobiliaria líder de CABA y GBA. Buscamos una persona que le gusten los desafíos y que no le guste la rutina, para nuestra vacante de Especialista en E-mail Marketing.Los resultados que se esperan de este nuevo puesto son campañas de E-mail Marketing que funcionan.El principal reto con el que te encontrarás será cuestionar las campañas actuales y desarrollar nuevas campañas para aumentar las ventas optimizando costos.Requisitos:-Experiencia en campañas de E-mail Marketing-Manejo de Excel avanzado-Experiencia con métricas"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-especialista-en-whatsapp-marketing-full-time-en-caseros-8717A3BBC03A964D61373E686DCF3405","Especialista en WhatsApp Marketing - Full Time","Somos una desarrolladora inmobiliaria líder de CABA y GBA. Buscamos una persona que le gusten los desafíos y que no le guste la rutina, para nuestra vacante de Especialista en WhatsApp Marketing.Los resultados que se esperan de este nuevo puesto son campañas de WhatsApp Marketing que funcionan.El principal reto con el que te encontrarás será cuestionar las campañas actuales y desarrollar nuevas campañas para aumentar las ventas optimizando costos.Requisitos:-Experiencia en campañas de WhatsApp Marketing-Manejo de Excel avanzado-Experiencia con métricas"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-salesforce-marketing-cloud-developer-en-quilmes-B0E096611FA2FDD861373E686DCF3405","Salesforce Marketing Cloud Developer","BairesDev es la empresa líder de desarrollo de software de América. Con más de 1000 empleados trabajando en proyectos alrededor del mundo, un crecimiento anual sostenido de más del 50%, y reconocida por Inc. en el Top 10 de empresas privadas de mayor crecimiento de Silicon Valley, BairesDev se ha posicionado como referente en la industria del software, impulsando la transformación digital de algunas de las empresas más importantes en el mundo, como Google, Rolls-Royce, Pinterest, EY, SiriusXM, Motorola &amp; ViacomCBS.Reconocida por Clutch co como una Compañía Top de Servicios Tecnológicos B2B, BairesDev cuenta con oficinas en Estados Unidos, Canadá, Europa y América Latina y ofrece un entorno de trabajo excepcional donde sus empleados pueden destacarse como profesionales, desarrollándose en equipos multiculturales con horarios flexibles y múltiples oportunidades de crecimiento.  BairesDev tiene como misión ofrecer servicios personalizados de desarrollo de software reconocidos por su excelencia a nivel mundial. La empresa contrata únicamente al Top 1% del Talento del mercado con el objetivo de crear equipos sólidos que ofrezcan soluciones tecnológicas de principio a fin. Prepárate para trabajar en escenarios dinámicos con líderes en la industria y en proyectos altamente innovadores!Buscamos Desarrolladores Salesforce Marketing Cloud para sumarse al equipo de Desarrollo y participar en distintos proyectos conformados por equipos multiculturales distribuidos en todo el mundo. Buscamos personas proactivas, dinámicas y team players, con gran capacidad de organización, acostumbradas a manejar múltiples tareas y con marcada atención al detalle. Se trata de una excelente oportunidad para aquellos profesionales que busquen desarrollarse en una de las empresas con mayor crecimiento de la industria! Estos desarrolladores enfrentarán numerosos desafíos técnicos, por lo cual deberán utilizar tecnologías actuales, involucrarse en el mundo mobile, de aplicaciones web, dispositivos, etc.Principales responsabilidades:- Configurar y estructurar modelos de datos (extensiones de datos, extensiones de datos compartidos, modelo de contacto).- Crear activos de marketing dinámicos y personalizados utilizando varios lenguajes de secuencias de comandos.- Desarrollar la experiencia web de Marketing Cloud (formularios de datos, páginas de preferencias personalizadas).- Trabajar y resolver escenarios utilizando REST y SOAP API.- Trabajar con clientes y datos de la plataforma (SQL, vistas, Enviar registro).- Escribir SQL básico, incluidas las declaraciones de unión.- Configurar la importación de datos.- Explicar la gestión de suscripciones.¿Qué Buscamos?- Más de 5 años de experiencia integrando Salesforce Marketing Cloud con Sales Cloud.- Experiencia en configuración de datos, manipulación y segmentación avanzada, así como informes y análisis.- Contar con experiencia práctica como desarrollador de pila completa para Marketing Cloud creando mensajes personalizados, dinámicos, páginas de destino y lenguajes de script de Marketing Cloud.- Dominar Marketing Cloud Connector, extensiones de datos, integración con sistemas externos (API) y conocimiento de DMP e integración de datos es clave.- Certificado en Salesforce Marketing Cloud Developer. (Deseable pero no excluyente)¿Qué Ofrecemos?- Excelente plan de compensación, muy por encima de la media del mercado.- Posibilidad de trabajo remoto y con horarios flexibles.- Planes de capacitación.- Amplias posibilidades de crecimiento y desarrollo profesional gracias a nuestro sistema de mentorship.Si está interesado en formar parte de un equipo compuesto por los mejores profesionales y trabajar 100% orientado a objetivos en un entorno innovador, pero con la estructura y los recursos de un líder de mercado multinacional, ¡no dude en postularse!"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-implementadora-materiales-de-marketing-en-comercios-en-saavedra-84A10E82E5537F9161373E686DCF3405","implementador/a - materiales de marketing en comercios","Instalador de materiales (carteles y vinilos) en locales comerciales en la vía publica CABA y AMBA.Buen trato interpersonal.Habilidad para trabajar en equipo.Manejo de herramientas manuales y eléctricas.Sus principales tareas serán:Conducir vehiculo automovil o motocicleta para trasladarse.Relacionamiento con dueños o encargados de restaurants, cafes, bares.Asistencia y participación en instalacion de carteleria y vinilo en locales comerciales de CABA Y AMBA.Recorridas para visualizar puntos de venta.Toma de fotografias y confeccion de informes en plataforma digital."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-digital-marketing-senior-director-agencia-multinacional-de-mkt-en-retiro-9CAFE275B6B1F06961373E686DCF3405","Digital Marketing Senior Director - Agencia multinacional de Mkt","CONA Consultores se encuentra en la búsqueda de un profesional en Marketing o carreras afines, con experiencia en liderazgo de equipos de redes sociales, MDL, sitio web MKT, motor de búsqueda MKT, medios digitales y BI digital. Se sumará al equipo de una desafiante compañía multinacional en proceso de expansión, con oficinas ubicadas en Retiro.  Liderará la creación del plan de campaña digital y la gestión de todo el equipo digital, por lo que se apunta a una comprensión profunda y enfoque estratégico por parte de los principales medios digitales y equipos BI con el análisis del resultado de la campaña (conciencia y rendimiento KPI)y mantendrá una comunicación estrecha con el cliente.  Requisitos del puesto: -Experiencia de 5/7 años o más trabajando en marketing digital-Experiencia en trabajar en las 10 principales agencias de publicidad o agencias de marketing digital-Comprensión y experiencia real de liderar los equipos de: redes sociales, MDL, sitio web MKT, motor de búsqueda MKT, medios digitales, BI digital.-Graduación en el área de marketing o experiencia similar en otros empleos.-Experiencia comprobable, en campañas de diversos medios (blogs, redes sociales, etc.)-Ser un experto en los conceptos y estrategias del Marketing de Contenidos, entendiendo a fondo la optimización y las etapas del embudo de marketing.-Tener experiencia en roles de liderazgo; siendo capaz de gestionar e inspirar a un equipo diverso.-Tener la capacidad de interpretar datos, usando esa información para optimizar el trabajo del equipo de marketing.-Certificación en marketing de contenidos.-Dominar herramientas de gestión de proyectos, para hacer que todas las campañas sean entregadas en el plazo, con calidad garantizada y sin retrasos.-Inglés avanzado  Tareas generales:   - Liderar la estrategia de campaña digital y la planificación de campañas.-Medir, analizar y reportar el funcionamiento de todos los esfuerzos del área.-Manejar el presupuesto del área y monitorear las inversiones.-Llevar a cabo actividades para generar leads.-Optimizar y monitorear el manejo del sitio y los canales digitales para conseguir prospectos.-Analizar datos, mostrar informes, resultados y hacer optimizaciones basadas en los datos levantados. Modalidad de contratación: -Contrato directo con nuestro cliente. -Jornada fulltime: lunes a viernes 9 a 18 hs.- Lugar de trabajo: Retiro"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-marketing-ciudad-de-mar-del-plata-en-mar-del-plata-BCDC5815A046568761373E686DCF3405","Coordinador de Marketing - Ciudad de Mar del Plata","Importante corralón de materiales de Mar del Plata y zona, desea incorporar a su equipo un Coordinador de Marketing con las siguientes responsabilidades:1. Gestión de acciones comerciales en redes – incluye interacción con clientes. 2. Desarrollo de estrategia de relacionamiento con clientes indirectos que direccionan la decisión de compra del cliente final.3. Gestión proactiva de stocks, rotación de líneas de productos seleccionadas.Buscamos personas con marcado perfil comercial, autonomía y orientación a resultados. La persona a ocupar la función debe acreditar sólida experiencia en el desarrollo de estrategias de posicionamiento de marcas con transversalidad de múltiples canales: imagen en sucursales, imagen en redes, medios, revistas especializadas. Sin importar el rubro en el que se haya desarrollado esta experiencia. Preferentemente estudiante avanzado o recibido de las carreras: Comercialización, Marketing, Administración o Relaciones Institucionales."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-responsable-comercial-y-marketing-en-cordoba-C50E4540431CC2C361373E686DCF3405","Responsable Comercial y Marketing","En Kinetic buscamos Responsable de Gestión Comercial y Marketing para diseñar y planificar las estrategias y acciones para potenciar la imagen y la identidad corporativa, alineada a los objetivos comerciales. Además, de impulsar los objetivos y estrategias globales empresariales.Algunas de las tareas que llevará a cabo serán: - Investigar la demanda de los productos y servicios de la empresa.- Mantener un contacto directo con la dirección de la empresa para alineación de estrategia corporativa de comercialización y marketing.  Ser el interlocutor entre la dirección, los clientes internos (referentes de verticales) y proveedores de servicios vinculados (agencia, diseñadores, etc).- Generar una propuesta de valor sobre una base cuantitativa para la toma de decisiones respecto a la gestión comercial y de marketing. - Adaptar la estrategia a las circunstancias y los cambios disruptivos del mercado. - Concretar los canales de marketing y comercialización de los que se servirá la compañía.- Desarrollar y gestionar la estrategia del plan de comercialización y marketing: productos o servicios, campañas, publicidad, promociones, etc.- Supervisar la estrategia de marketing en redes sociales y marketing de contenidos.- Gestionar integralmente páginas webs, redes sociales, profesionales y toda comunicación que la organización se disponga a dar hacia sus distintos públicos.- Vinculación estratégica con otras instituciones.- Elaborar el presupuesto de su gestión y de analizar las acciones del mismo a través del control de resultados.REQUISITOSFormación: - Licenciatura en Administración de Empresas, Lic. en Marketing o afines.- Formación complementaria vinculada a la Gestión Comercial y Marketing Digital.Conocimientos requeridos: - Principios de Comercialización y Marketing.- Nivel avanzado de herramientas de ofimática.- Conocimiento de analítica de datos (Google Console Search, Google Analytics, Google Speed Insight, LinkedIn, HotJar, Sugar Rush o similares).Experiencia en:- Marketing digital, especialmente en áreas como el marketing en redes sociales y el de contenidos para Facebook, Instagram, LinkedIn y Twitter.- Comercializaciòn y gerenciamiento de producto.- Creación, desarrollo y posicionamiento de marcas y productos de alto valor agregado para diferentes audiencias.- Manejo de herramientas de Marketing online (Google AdWords, Facebook Ads, E-mail marketing, etc.).- SEO/SEM - Herramientas CRM -  Herramientas de comunicación virtual.- Gestión de portales CMS, especialmente WordPress.Competencias / Aptitudes:- Alta competencia en la gestión de proyectos. Gestión de tiempo eficaz.- Capacidad de entablar muy buenas relaciones personales.- Excelentes habilidades de comunicación interpersonal, escrita y oral.- Autonomía, orientación a resultados, iniciativa y proactividad.- Capacidad de análisis, visión estratégica, visión de negocio. - Pensamiento innovador y adaptativo.- Orientación para búsqueda permanente de la ventaja tecnológica.- Capacidad para identificar oportunidades comerciales: lectura del mercado local, identificación de necesidades, identificación de principales competidores, diferenciación de productos etc)."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-en-salta-C76378E4C9EE849761373E686DCF3405","Analista de Marketing","Grupo Cenoa (Autolux – Autosol – Autociel)Selecciona estudiantes avanzados o recién recibidos de las carreras de Marketing, Comercialización, Administración o afines para ocupar el puesto de Analista de Marketing del Grupo Cenoa.Orientamos el proceso a personas proactivas, creativas, responsables, con capacidad analítica y de trabajo en equipo.Principales responsabilidades:Producir, planificar y ejecutar el plan comercial y estratégico del grupo y sus respectivas marcasCoordinar plan de medios, dar soporte al área comercial.Trazar estrategias de mercado, Identificar tendencias, segmentar público objetivo, seguimiento de la competencia Monitorear campañas, administrar bases de datos de clientes Manejar Información para la toma de decisiones Participar en la definición del plan de acción digital para cada plataformaGestionar relación con agencias de marketing y diseño"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-digital-en-parque-patricios-4EB4E9E39CB442F061373E686DCF3405","Analista de Marketing Digital","Importante empresa Multinacional de Servicios, busca incorporar a su equipo de colaboradores un Analista de Marketing Digital. Quien ocupe la posición, estará reportando al Jefe del área, y será responsable de la planificación, ejecución, seguimiento y análisis de las campañas digitales de la empresa, identificando mejoras, y elaborando informes relacionados, con el fin de alcanzar los objetivos del área propuestos. Se requiere contar con conocimientos en la posición, sólido manejo de RRSS, formación en: Marketing, Comercialización o demás carreras, afines, una marcada capacidad analítica y flexibilidad para poder entablar relación con múltiples interlocutores, tanto internos como externos. La empresa ofrece, una posición desafiante, contratación directa, sueldo acorde y beneficios de empresa. Aquellos interesados deberán indicar sueldo pretendido, contar con referencias académicas y laborales afines."
